2422206
2422206
2204612
2196508
2196508
2197812
2182853
2167314
2129843
2129843
2180674
2173453
2173453
2072888
2070334
2070334
2070334
2061810
1924162
2029644
2026952
2165053
2165053
2145723
1908552
1891479
2001512
1999698
1990221
1845424
1899512
2183787
2175731
2175731
1363694
2173713
1332858
2110679
1323999
1323999
2107132
1312575
1312575
1310452
1310452
2102750
1896987
1881442
1881442
1881442
1878840
1932636
1871351
1916739
1460751
1460557
1460557
1460557
1459657
1459657
2656976
1240367
1238885
1238885
1238885
1238885
1993454
1990744
1990744
1988620
1988620
1219929
1979754
1208274
1208274
1966603
1189218
1187076
1187076
1185942
1185942
1185942
1185942
1959408
1146162
1146162
1146162
1870852
1870852
1869854
892794
803011
1853287
1853287
785987
785987
785467
785467
784773
779384
1845522
1845522
1845257
1845257
773385
1836747
706826
1827068
703893
1823426
1822933
601903
601903
583610
1728588
1728588
1728588
559318
542087
542087
1722333
1722333
531679
459073
459073
424479
1093199
1093199
1093199
1695435
1012122
1012122
1012122
1007612
1001279
1001017
1001017
1001017
997398
997198
994650
994650
994650
994650
985153
985153
979344
979344
977845
977845
976551
753858
964801
960298
960298
960298
1305321
1713287
1713231
1705337
1690846
1690846
1230939
1230939
1230939
1230939
1230939
1226237
1226237
1223994
1223994
1223994
1668834
1219093
1219093
1219093
1638349
1620392
1620392
1618353
1613454
1613454
1613454
1613454
1191532
841797
841797
840321
834028
831671
831671
831671
1169778
1169778
685378
685347
1152747
681158
670241
1131197
1125591
1125591
1125591
651823
651823
651823
651823
646577
631434
623961
623961
623961
610607
610607
1094325
1094325
1094325
1094325
1092844
1092179
548273
1089109
1089109
1604790
1601208
1601208
1084417
1084414
1084414
1587192
1587192
1080168
1078336
1078336
1572546
1572546
1076660
630431
1560325
529363
524829
493354
493354
493354
493354
69656
506924
25367
25367
25367
538185
753858
1236185
1235008
2718986
1187272
1187272
1506459
1506459
2726485
2726485
601903
1219093
2121230
2121230
2121230
1007041
1007041
1007041
1007041
1007041
1007041
1999096
968760
1550173
603828
684371
684371
1007041
2818730
1861619
2838143
2838143
2838143
2838459
841797
2849534
1209466
1096472
2858565
2858565
2866803
2879047
606291
1366983
1011922
2906418
2906418
2909642
2909642
2855707
2918912
2918912
1845257
2956562
549967
554099
689653
693617
693617
693617
1199432
1695198
1971982
2959280
2855707
1129113
603794
2030358
2030358
2030358
2030358
2030358
2030358
2068549
1973453
1183044
1853287
2033892
2033892
2033892
1007041
2419209
25367
2121230
3022812
3022812
1230939
1704120
2186783
3080673
3085440
3087856
3087856
3102441
3106847
3116986
3116986
1713161
1713161
1172636
3126445
985678
1240367
1461403
1461403
2085327
3139640
3142934
3145945
3154989
2943198
2943198
3081723
1099575
3185890
2041835
461696
3113018
3199690
1172636
3202990
1095117
1094878
1094878
3217698
3222217
2979723
3142934
892794
3246233
3246233
3246233
1673072
1673072
1673072
1673072
1995986
2839177
2930106
1249418
2921337
461696
3297637
1695198
1975432
1684528
1076660
1599393
2110679
2845396
2845396
2845396
1505002
1505002
2041835
1670673
1670673
3142934
652053
1230939
3337725
1080893
3341589
1901125
1901125
2071732
1853287
3319244
3319244
3372515
2185594
1604755
2177675
1527013
3393322
3394338
2186783
1915574
1085097
1093942
2177675
3398290
610607
3095739
2096001
3419466
3419466
964801
636316
651823
1827789
1827789
3432738
3432738
1922708
3444168
583610
3450626
3455990
2173647
3469388
3474704
2909642
1125591
3478577
583610
1925046
2838446
2838446
2838446
2838446
2838446
2838446
2838446
3474704
3490750
1620392
2186783
3502353
3502353
3502353
3392042
3508187
1638349
3514028
1458871
1458871
1458871
1846102
3508187
3508187
3508187
3508187
3508187
3508187
3508187
2921337
2043820
1915574
3533543
3533543
3534051
3534051
3534051
1666046
3536492
3536492
1187272
1011922
3171119
1849265
1093199
3541107
3070385
887887
887887
3541107
3541107
3541107
3541107
2422206
1091109
3602261
3602261
3602261
3602261
1673072
1240367
2900923
1245627
1187272
1165818
1678336
3257241
1331138
1010568
1010568
3624174
1383750
3628684
3628684
2071732
2071732
1869117
1721959
549967
3217088
3640178
2177675
3656059
3656059
3656059
3663504
610607
1011922
802618
1855047
505007
1531477
1080950
3062037
1981123
3394338
3722907
3722907
3722907
1125591
1867923
1663693
1230939
3740878
3740878
3222217
3744923
1853287
3533028
576446
576446
3640055
3638684
1740433
2983468
1539978
1915574
1815994
1815994
3798923
3798923
3798923
3798923
3801671
3801671
1169778
604910
3798923
3081723
3081723
3444689
1211043
994770
994770
2836494
2836494
1360856
3655050
1370946
1370946
1370946
1370946
2186633
2186633
2186633
705212
1230939
968760
2190382
1007041
1382915
512187
963522
1082976
